"signal_desc" "function_var" "activity" "subject" "mean"
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 8 -0.3461
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 8 -0.3414
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 8 -0.1382
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 8 -0.0225
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 8 -0.1692
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 8 -0.9741
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 8 -0.9856
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 8 -0.9854
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 8 -0.392
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 8 -0.0959
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 8 -0.462
"Body Magnitude" "Mean" "LAYING" 9 -0.9208
"Body Magnitude" "Mean" "SITTING" 9 -0.9072
"Body Magnitude" "Mean" "STANDING" 9 -0.9356
"Body Magnitude" "Mean" "WALKING" 9 -0.3063
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 9 -0.0371
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 9 -0.3121
"Body Magnitude" "Standard Deviation" "LAYING" 9 -0.9098
"Body Magnitude" "Standard Deviation" "SITTING" 9 -0.8865
"Body Magnitude" "Standard Deviation" "STANDING" 9 -0.9239
"Body Magnitude" "Standard Deviation" "WALKING" 9 -0.4864
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.0981
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.4482
"Body on the X-axis" "Mean" "LAYING" 9 -0.4079
"Body on the X-axis" "Mean" "SITTING" 9 -0.4259
"Body on the X-axis" "Mean" "STANDING" 9 -0.4089
"Body on the X-axis" "Mean" "WALKING" 9 -0.1202
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.0044
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.1396
"Body on the X-axis" "Standard Deviation" "LAYING" 9 -0.943
"Body on the X-axis" "Standard Deviation" "SITTING" 9 -0.9587
"Body on the X-axis" "Standard Deviation" "STANDING" 9 -0.95
"Body on the X-axis" "Standard Deviation" "WALKING" 9 -0.36
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.089
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.3592
"Body on the Y-axis" "Mean" "LAYING" 9 -0.5121
"Body on the Y-axis" "Mean" "SITTING" 9 -0.48
"Body on the Y-axis" "Mean" "STANDING" 9 -0.4951
"Body on the Y-axis" "Mean" "WALKING" 9 -0.1938
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.1468
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.2412
"Body on the Y-axis" "Standard Deviation" "LAYING" 9 -0.9197
"Body on the Y-axis" "Standard Deviation" "SITTING" 9 -0.8931
"Body on the Y-axis" "Standard Deviation" "STANDING" 9 -0.9414
"Body on the Y-axis" "Standard Deviation" "WALKING" 9 -0.3459
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.2967
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.3382
"Body on the Z-axis" "Mean" "LAYING" 9 -0.478
"Body on the Z-axis" "Mean" "SITTING" 9 -0.4568
"Body on the Z-axis" "Mean" "STANDING" 9 -0.4698
"Body on the Z-axis" "Mean" "WALKING" 9 -0.1226
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.0822
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.173
"Body on the Z-axis" "Standard Deviation" "LAYING" 9 -0.9525
"Body on the Z-axis" "Standard Deviation" "SITTING" 9 -0.8786
"Body on the Z-axis" "Standard Deviation" "STANDING" 9 -0.9295
"Body on the Z-axis" "Standard Deviation" "WALKING" 9 -0.175
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.1697
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.2003
"Gravity Magnitude" "Mean" "LAYING" 9 -0.9309
"Gravity Magnitude" "Mean" "SITTING" 9 -0.8934
"Gravity Magnitude" "Mean" "STANDING" 9 -0.9452
"Gravity Magnitude" "Mean" "WALKING" 9 -0.0981
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 9 0.1459
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 9 -0.2607
"Gravity Magnitude" "Standard Deviation" "LAYING" 9 -0.9151
"Gravity Magnitude" "Standard Deviation" "SITTING" 9 -0.8638
"Gravity Magnitude" "Standard Deviation" "STANDING" 9 -0.9361
"Gravity Magnitude" "Standard Deviation" "WALKING" 9 -0.3794
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 0.2651
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.4002
"Gravity on the X-axis" "Mean" "LAYING" 9 -0.5803
"Gravity on the X-axis" "Mean" "SITTING" 9 0.9163
"Gravity on the X-axis" "Mean" "STANDING" 9 0.9613
"Gravity on the X-axis" "Mean" "WALKING" 9 0.9519
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 9 0.9384
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 9 0.9026
"Gravity on the X-axis" "Standard Deviation" "LAYING" 9 -0.9218
"Gravity on the X-axis" "Standard Deviation" "SITTING" 9 -0.9553
"Gravity on the X-axis" "Standard Deviation" "STANDING" 9 -0.9891
"Gravity on the X-axis" "Standard Deviation" "WALKING" 9 -0.981
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.9521
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.9544
"Gravity on the Y-axis" "Mean" "LAYING" 9 -0.1192
"Gravity on the Y-axis" "Mean" "SITTING" 9 -0.0414
"Gravity on the Y-axis" "Mean" "STANDING" 9 -0.0104
"Gravity on the Y-axis" "Mean" "WALKING" 9 -0.0314
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.0352
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.0378
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 9 -0.97
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 9 -0.9465
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 9 -0.9726
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 9 -0.9712
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.9363
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.9013
"Gravity on the Z-axis" "Mean" "LAYING" 9 0.9579
"Gravity on the Z-axis" "Mean" "SITTING" 9 0.0853
"Gravity on the Z-axis" "Mean" "STANDING" 9 0.0091
"Gravity on the Z-axis" "Mean" "WALKING" 9 -0.1159
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.0823
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.266
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 9 -0.9712
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 9 -0.8859
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 9 -0.9322
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 9 -0.9555
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.8766
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.8941
"Jerk of the Body Magnitude" "Mean" "LAYING" 9 -0.9595
"Jerk of the Body Magnitude" "Mean" "SITTING" 9 -0.9648
"Jerk of the Body Magnitude" "Mean" "STANDING" 9 -0.9675
"Jerk of the Body Magnitude" "Mean" "WALKING" 9 -0.4084
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 9 -0.2719
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 9 -0.5668
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 9 -0.9538
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 9 -0.9584
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 9 -0.9644
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 9 -0.4659
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.2076
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.6167
"Jerk of the Body on the X-axis" "Mean" "LAYING" 9 -0.3267
"Jerk of the Body on the X-axis" "Mean" "SITTING" 9 -0.3272
"Jerk of the Body on the X-axis" "Mean" "STANDING" 9 -0.3304
"Jerk of the Body on the X-axis" "Mean" "WALKING" 9 -0.1083
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.0096
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.1338
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 9 -0.9596
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 9 -0.9652
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 9 -0.9635
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 9 -0.3013
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.1609
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.441
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 9 -0.3267
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 9 -0.3316
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 9 -0.3305
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 9 -0.1274
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.1314
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.2125
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 9 -0.9643
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 9 -0.9624
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 9 -0.969
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 9 -0.3515
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.3713
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.6283
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 9 -0.34
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 9 -0.3397
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 9 -0.3431
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 9 -0.1529
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 9 -0.1196
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 9 -0.2104
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 9 -0.9651
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 9 -0.9652
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 9 -0.971
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 9 -0.4289
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 9 -0.4007
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 9 -0.6607
"Body Magnitude" "Mean" "LAYING" 10 -0.9457
"Body Magnitude" "Mean" "SITTING" 10 -0.9587
"Body Magnitude" "Mean" "STANDING" 10 -0.9399
"Body Magnitude" "Mean" "WALKING" 10 -0.1974
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 10 0.0337
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 10 -0.1038
"Body Magnitude" "Standard Deviation" "LAYING" 10 -0.9364
"Body Magnitude" "Standard Deviation" "SITTING" 10 -0.9517
"Body Magnitude" "Standard Deviation" "STANDING" 10 -0.9314
"Body Magnitude" "Standard Deviation" "WALKING" 10 -0.3645
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.1432
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.2133
"Body on the X-axis" "Mean" "LAYING" 10 -0.4156
"Body on the X-axis" "Mean" "SITTING" 10 -0.436
"Body on the X-axis" "Mean" "STANDING" 10 -0.4114
"Body on the X-axis" "Mean" "WALKING" 10 -0.0257
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 10 0.0417
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.0044
"Body on the X-axis" "Standard Deviation" "LAYING" 10 -0.9656
"Body on the X-axis" "Standard Deviation" "SITTING" 10 -0.9859
"Body on the X-axis" "Standard Deviation" "STANDING" 10 -0.9559
"Body on the X-axis" "Standard Deviation" "WALKING" 10 -0.3144
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.0059
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.2458
"Body on the Y-axis" "Mean" "LAYING" 10 -0.5026
"Body on the Y-axis" "Mean" "SITTING" 10 -0.5024
"Body on the Y-axis" "Mean" "STANDING" 10 -0.4967
"Body on the Y-axis" "Mean" "WALKING" 10 -0.0977
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 10 -0.0975
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.0962
"Body on the Y-axis" "Standard Deviation" "LAYING" 10 -0.9499
"Body on the Y-axis" "Standard Deviation" "SITTING" 10 -0.9497
"Body on the Y-axis" "Standard Deviation" "STANDING" 10 -0.9397
"Body on the Y-axis" "Standard Deviation" "WALKING" 10 -0.1519
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.1785
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 0.0389
"Body on the Z-axis" "Mean" "LAYING" 10 -0.4866
"Body on the Z-axis" "Mean" "SITTING" 10 -0.4924
"Body on the Z-axis" "Mean" "STANDING" 10 -0.4777
"Body on the Z-axis" "Mean" "WALKING" 10 -0.1328
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 10 -0.0392
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.1485
"Body on the Z-axis" "Standard Deviation" "LAYING" 10 -0.9666
"Body on the Z-axis" "Standard Deviation" "SITTING" 10 -0.9642
"Body on the Z-axis" "Standard Deviation" "STANDING" 10 -0.948
"Body on the Z-axis" "Standard Deviation" "WALKING" 10 -0.3197
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.1595
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.2081
"Gravity Magnitude" "Mean" "LAYING" 10 -0.9568
"Gravity Magnitude" "Mean" "SITTING" 10 -0.9608
"Gravity Magnitude" "Mean" "STANDING" 10 -0.952
"Gravity Magnitude" "Mean" "WALKING" 10 -0.1274
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 10 0.2508
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 10 -0.0267
"Gravity Magnitude" "Standard Deviation" "LAYING" 10 -0.9403
"Gravity Magnitude" "Standard Deviation" "SITTING" 10 -0.9397
"Gravity Magnitude" "Standard Deviation" "STANDING" 10 -0.9373
"Gravity Magnitude" "Standard Deviation" "WALKING" 10 -0.1856
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 0.157
"Gravity Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.2115
"Gravity on the X-axis" "Mean" "LAYING" 10 -0.4531
"Gravity on the X-axis" "Mean" "SITTING" 10 0.7919
"Gravity on the X-axis" "Mean" "STANDING" 10 0.954
"Gravity on the X-axis" "Mean" "WALKING" 10 0.9631
"Gravity on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 10 0.9398
"Gravity on the X-axis" "Mean" "WALKING_UPSTAIRS" 10 0.9319
"Gravity on the X-axis" "Standard Deviation" "LAYING" 10 -0.9545
"Gravity on the X-axis" "Standard Deviation" "SITTING" 10 -0.9731
"Gravity on the X-axis" "Standard Deviation" "STANDING" 10 -0.9913
"Gravity on the X-axis" "Standard Deviation" "WALKING" 10 -0.9744
"Gravity on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.9393
"Gravity on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.9592
"Gravity on the Y-axis" "Mean" "LAYING" 10 -0.1393
"Gravity on the Y-axis" "Mean" "SITTING" 10 -0.0413
"Gravity on the Y-axis" "Mean" "STANDING" 10 -0.0432
"Gravity on the Y-axis" "Mean" "WALKING" 10 -0.0838
"Gravity on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 10 -0.0646
"Gravity on the Y-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.0566
"Gravity on the Y-axis" "Standard Deviation" "LAYING" 10 -0.9667
"Gravity on the Y-axis" "Standard Deviation" "SITTING" 10 -0.9357
"Gravity on the Y-axis" "Standard Deviation" "STANDING" 10 -0.9754
"Gravity on the Y-axis" "Standard Deviation" "WALKING" 10 -0.9711
"Gravity on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.937
"Gravity on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.937
"Gravity on the Z-axis" "Mean" "LAYING" 10 -0.0311
"Gravity on the Z-axis" "Mean" "SITTING" 10 0.2025
"Gravity on the Z-axis" "Mean" "STANDING" 10 0.0347
"Gravity on the Z-axis" "Mean" "WALKING" 10 0.0549
"Gravity on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 10 0.0419
"Gravity on the Z-axis" "Mean" "WALKING_UPSTAIRS" 10 0.0228
"Gravity on the Z-axis" "Standard Deviation" "LAYING" 10 -0.963
"Gravity on the Z-axis" "Standard Deviation" "SITTING" 10 -0.9669
"Gravity on the Z-axis" "Standard Deviation" "STANDING" 10 -0.9596
"Gravity on the Z-axis" "Standard Deviation" "WALKING" 10 -0.9579
"Gravity on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.9021
"Gravity on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.8647
"Jerk of the Body Magnitude" "Mean" "LAYING" 10 -0.9692
"Jerk of the Body Magnitude" "Mean" "SITTING" 10 -0.99
"Jerk of the Body Magnitude" "Mean" "STANDING" 10 -0.9635
"Jerk of the Body Magnitude" "Mean" "WALKING" 10 -0.2669
"Jerk of the Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 10 -0.1696
"Jerk of the Body Magnitude" "Mean" "WALKING_UPSTAIRS" 10 -0.3849
"Jerk of the Body Magnitude" "Standard Deviation" "LAYING" 10 -0.9633
"Jerk of the Body Magnitude" "Standard Deviation" "SITTING" 10 -0.9879
"Jerk of the Body Magnitude" "Standard Deviation" "STANDING" 10 -0.9584
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING" 10 -0.2327
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.2225
"Jerk of the Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.4625
"Jerk of the Body on the X-axis" "Mean" "LAYING" 10 -0.3352
"Jerk of the Body on the X-axis" "Mean" "SITTING" 10 -0.335
"Jerk of the Body on the X-axis" "Mean" "STANDING" 10 -0.3291
"Jerk of the Body on the X-axis" "Mean" "WALKING" 10 -0.0483
"Jerk of the Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 10 0.0727
"Jerk of the Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.0978
"Jerk of the Body on the X-axis" "Standard Deviation" "LAYING" 10 -0.9743
"Jerk of the Body on the X-axis" "Standard Deviation" "SITTING" 10 -0.9903
"Jerk of the Body on the X-axis" "Standard Deviation" "STANDING" 10 -0.9611
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING" 10 -0.1658
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.0123
"Jerk of the Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.2874
"Jerk of the Body on the Y-axis" "Mean" "LAYING" 10 -0.3304
"Jerk of the Body on the Y-axis" "Mean" "SITTING" 10 -0.3377
"Jerk of the Body on the Y-axis" "Mean" "STANDING" 10 -0.3225
"Jerk of the Body on the Y-axis" "Mean" "WALKING" 10 -0.0056
"Jerk of the Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 10 -0.0526
"Jerk of the Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.0725
"Jerk of the Body on the Y-axis" "Standard Deviation" "LAYING" 10 -0.9672
"Jerk of the Body on the Y-axis" "Standard Deviation" "SITTING" 10 -0.9851
"Jerk of the Body on the Y-axis" "Standard Deviation" "STANDING" 10 -0.9542
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING" 10 -0.1287
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.2433
"Jerk of the Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.3284
"Jerk of the Body on the Z-axis" "Mean" "LAYING" 10 -0.3415
"Jerk of the Body on the Z-axis" "Mean" "SITTING" 10 -0.3467
"Jerk of the Body on the Z-axis" "Mean" "STANDING" 10 -0.3452
"Jerk of the Body on the Z-axis" "Mean" "WALKING" 10 -0.1805
"Jerk of the Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 10 -0.1042
"Jerk of the Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 10 -0.2137
"Jerk of the Body on the Z-axis" "Standard Deviation" "LAYING" 10 -0.9796
"Jerk of the Body on the Z-axis" "Standard Deviation" "SITTING" 10 -0.9892
"Jerk of the Body on the Z-axis" "Standard Deviation" "STANDING" 10 -0.975
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING" 10 -0.4664
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 10 -0.3138
"Jerk of the Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 10 -0.5842
"Body Magnitude" "Mean" "LAYING" 11 -0.9686
"Body Magnitude" "Mean" "SITTING" 11 -0.9592
"Body Magnitude" "Mean" "STANDING" 11 -0.9824
"Body Magnitude" "Mean" "WALKING" 11 -0.4447
"Body Magnitude" "Mean" "WALKING_DOWNSTAIRS" 11 -0.1094
"Body Magnitude" "Mean" "WALKING_UPSTAIRS" 11 -0.3185
"Body Magnitude" "Standard Deviation" "LAYING" 11 -0.9646
"Body Magnitude" "Standard Deviation" "SITTING" 11 -0.9534
"Body Magnitude" "Standard Deviation" "STANDING" 11 -0.9791
"Body Magnitude" "Standard Deviation" "WALKING" 11 -0.5576
"Body Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 11 -0.2016
"Body Magnitude" "Standard Deviation" "WALKING_UPSTAIRS" 11 -0.3562
"Body on the X-axis" "Mean" "LAYING" 11 -0.4246
"Body on the X-axis" "Mean" "SITTING" 11 -0.4325
"Body on the X-axis" "Mean" "STANDING" 11 -0.4309
"Body on the X-axis" "Mean" "WALKING" 11 -0.1705
"Body on the X-axis" "Mean" "WALKING_DOWNSTAIRS" 11 -0.0293
"Body on the X-axis" "Mean" "WALKING_UPSTAIRS" 11 -0.1614
"Body on the X-axis" "Standard Deviation" "LAYING" 11 -0.9833
"Body on the X-axis" "Standard Deviation" "SITTING" 11 -0.9859
"Body on the X-axis" "Standard Deviation" "STANDING" 11 -0.988
"Body on the X-axis" "Standard Deviation" "WALKING" 11 -0.519
"Body on the X-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 11 -0.1124
"Body on the X-axis" "Standard Deviation" "WALKING_UPSTAIRS" 11 -0.3642
"Body on the Y-axis" "Mean" "LAYING" 11 -0.5033
"Body on the Y-axis" "Mean" "SITTING" 11 -0.5019
"Body on the Y-axis" "Mean" "STANDING" 11 -0.5141
"Body on the Y-axis" "Mean" "WALKING" 11 -0.1908
"Body on the Y-axis" "Mean" "WALKING_DOWNSTAIRS" 11 -0.1369
"Body on the Y-axis" "Mean" "WALKING_UPSTAIRS" 11 -0.2307
"Body on the Y-axis" "Standard Deviation" "LAYING" 11 -0.9777
"Body on the Y-axis" "Standard Deviation" "SITTING" 11 -0.9515
"Body on the Y-axis" "Standard Deviation" "STANDING" 11 -0.9791
"Body on the Y-axis" "Standard Deviation" "WALKING" 11 -0.2755
"Body on the Y-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 11 -0.22
"Body on the Y-axis" "Standard Deviation" "WALKING_UPSTAIRS" 11 -0.1569
"Body on the Z-axis" "Mean" "LAYING" 11 -0.4729
"Body on the Z-axis" "Mean" "SITTING" 11 -0.491
"Body on the Z-axis" "Mean" "STANDING" 11 -0.499
"Body on the Z-axis" "Mean" "WALKING" 11 -0.2591
"Body on the Z-axis" "Mean" "WALKING_DOWNSTAIRS" 11 -0.1762
"Body on the Z-axis" "Mean" "WALKING_UPSTAIRS" 11 -0.3174
"Body on the Z-axis" "Standard Deviation" "LAYING" 11 -0.9665
"Body on the Z-axis" "Standard Deviation" "SITTING" 11 -0.9615
"Body on the Z-axis" "Standard Deviation" "STANDING" 11 -0.9838
"Body on the Z-axis" "Standard Deviation" "WALKING" 11 -0.4966
"Body on the Z-axis" "Standard Deviation" "WALKING_DOWNSTAIRS" 11 -0.3472
"Body on the Z-axis" "Standard Deviation" "WALKING_UPSTAIRS" 11 -0.4354
"Gravity Magnitude" "Mean" "LAYING" 11 -0.9806
"Gravity Magnitude" "Mean" "SITTING" 11 -0.962
"Gravity Magnitude" "Mean" "STANDING" 11 -0.9849
"Gravity Magnitude" "Mean" "WALKING" 11 -0.2883
"Gravity Magnitude" "Mean" "WALKING_DOWNSTAIRS" 11 0.1262
"Gravity Magnitude" "Mean" "WALKING_UPSTAIRS" 11 -0.1326
"Gravity Magnitude" "Standard Deviation" "LAYING" 11 -0.9729
"Gravity Magnitude" "Standard Deviation" "SITTING" 11 -0.9446
"Gravity Magnitude" "Standard Deviation" "STANDING" 11 -0.9803
"Gravity Magnitude" "Standard Deviation" "WALKING" 11 -0.4877
"Gravity Magnitude" "Standard Deviation" "WALKING_DOWNSTAIRS" 11 0.0508
